辛亥革命的中坚力量是（   ）中,资产阶级工商业者,华侨,会党,以留学生为骨干的青年知识分子,D
1914年7月，孙中山在东京正式成立了（   ）中,兴中会,中国同盟会,中华革命党,中国国民党,C
为反对袁世凯刺杀宋教仁和“善后大借款”，1913年孙中山等人发动了（   ）中,二次革命,护国战争,护法运动,北伐战争,A
辛亥革命失败的根本原因是（   ）易,帝国主义的破坏,南京临时政府的涣散和软弱,袁世凯的政治欺骗和军事压力,资产阶级的软弱性和妥协性,D
使孙中山对军阀势力有了比较深刻的认识并得出“南与北如一丘之貉”的结论是在（   ）事件之后难,二次革命,护国战争,反张勋复辟,护法运动,D
辛亥革命爆发后英美列强积极扶植袁世凯的主要原因是（   ）中,清政府已经无可救药,袁世凯较清政府更加忠实于帝国主义,革命党人损害了列强的在华利益,认为袁世凯有能力维持中国“国内秩序”,D
民国初年两次帝制复辟失败的共同原因是（   ）难,资产阶级力量强大,孙中山高举反复辟旗帜,北洋军阀内部矛盾激化,经过辛亥革命民主共和的观念深入人心,D
“二次革命”的导火线是（   ）易,宋教仁被刺,段祺瑞拒绝恢复《临时约法》,袁世凯称帝,张勋复辟闹剧,A
被誉为“革命军中马前卒”的（   ）写了《革命军》号召人民推翻清王朝，建立“中华共和国”难,黄兴,宋教仁,邹容,陈天华,C
辛亥革命的失败是指（   ）中,没有完成反帝反封建的任务,没有推翻清政府的统治,没有打击帝国主义的在华势力,没有促进中国革命的向前发展,A
组织“护国军”，发起护国运动的人是（   ）易,孙中山,黄兴,蔡锷,宋教仁,C
为了让对方支持他复辟帝制，袁世凯与哪个国家签定严重丧权辱国的“二十一条”？（   ）中,英国,法国,美国,日本,D
1917年悍然拥立废帝溥仪，复辟清朝的封建军阀是（   ）易,袁世凯,张勋,段祺瑞,张作霖,B
孙中山对民主革命的一个重要贡献是（   ）中,辛亥革命中对袁世凯进行了不妥协的斗争,辛亥革命后为维护民主共和制度进行了武装斗争,向共产国际建议实行国共合作,领导了北伐战争,B
1912年春，南京临时政府颁布的《中华民国临时约法》（   ）易,宣告了中华民国的成立,标志清王朝统治的结束,宣布废除清政府与列强签订的一切不平等条约,标志中国第一部资产阶级民主宪法的诞生,D
下列关于二次革命、护国运动和护法运动的表达，不正确的是（   ）难,都是国民党直接领导的,都是为了维护辛亥革命的成果,都反对北洋军阀的反动统治,最终都未取得成功,A
1915年梁启超发表《异哉所谓国体问题者》一文是（   ）难,对武昌起义后建立中华民国表示异议,为清朝统治辩护,反对袁世凯复辟帝制,反对黎元洪继任总统,C
辛亥革命后同盟会改组为国民党。该党赢得国会选举，但未能组阁，直接原因是（   ）难,宋教仁遇刺身亡,《临时约法》被废止,国民党被解散,军阀割据混战,A
民国初年两次帝制复辟失败的共同原因是（   ）中,资产阶级力量强大,孙中山高举反复辟旗帜,北洋军阀内部矛盾激化,全国人民一致反对,D
民国初年，以孙中山为首的革命党人为争取和维护民主共和制度而采取的斗争方式有①举行双边谈判②采用政党政治③运用法律手段④进行武装斗争（   ）难,①②③,①②④,②③④,①②③④,D
日本胁迫袁世凯接受“二十一条”，受到中国人民的坚决反对。日本要求：“延长旅顺、大连及南满铁路、安奉铁路的期限为99年，并承认日本在东三省南部及内蒙古东部的特殊权利”，其主要目标是（   ）难,强化在朝鲜半岛的殖民统治,加强对俄国的军事力量,吞并东北，作为侵华战争基地,建立伪满洲国,C
1912年将同盟会改组为国民党的是（   ）易,孙中山,李烈钧,黄兴,宋教仁,D
下列民国初期的重要历史事件，按时间顺序排列正确的是（   ）难①护国运动②“二次革命”③袁世凯称帝④宋教仁遇刺,①②③④,④②③①,③①④②,②④①③,B
“万户涕泪，一人冠冕，其心尚有共和两字存耶？既忘共和，即称民贼。”这是1915年底一篇宣言中的内容，发表此宣言的是（   ）难,梁启超,康有为,孙中山,袁世凯,C
新文化运动兴起的标志是（   ）易,《青年杂志》的创办,民主和科学口号的提出,胡适发表《文学改良刍议》,李大钊发表《庶民的胜利》,A
五四运动的中心由北京转移到上海后，运动的新特点是（   ）易,商人罢市,学生大规模罢课,工人阶级登上政治舞台,运动取得初步胜利,C
五四运动爆发的直接导火线是（   ）易,北洋军阀接受日本提出的“二十一条”,北洋军阀与日本签订“西原借款”合同,巴黎和会上中国外交的失败 ,华盛顿会议上中国外交的受挫,C
在中共第一次全国代表大会上，选举陈独秀为（   ）易,中央局书记,中央执行委员会委员长,中央委员会总书记,中央委员会主席,A
第一个中国共产党早期组织建立于（   ）易,上海,北京,武汉,长沙,A
中共一大确定的党的中心任务是（   ）易,实现共产主义,加强无产阶级国际团结,领导和组织工人运动,推翻资产阶级政权,C
中共一大召开的时间是1921年（   ）易,7月1日,7月23日,7月28日,7月31日,B
中共一大确定的任务与目标包括（   ）难①领导工人运动②打倒封建军阀③争取民族独立④实现社会主义和共产主义,②③④,①②③,①④,①②③④,C
国共两党第一次合作的政治基础是（   ）易,关于民主的联合阵线的决议,旧三民主义,新三民主义,新民主主义,C
制定了彻底的反帝反封建的民主革命纲领的中共代表大会是（   ）中,一大,二大,三大,四大,B
标志着第一次国共合作的破裂和大革命的失败的事件是（   ）易,“四一二政变”,“七一五分共”,“八一”南昌起义,“三二〇”事件,B
1924年11月，出任黄埔军校政治部主任是（   ）难,周恩来,廖仲恺,邓演达,聂荣臻,A
1922年召开的中共二大第一次明确提出了（   ）易,实现共产主义的最高纲领,新民主主义革命总路线,反帝反封建的民主革命纲领,土地革命总路线,C
中国共产党领导的中国工人运动第一个高潮的起点是（   ）易,香港海员罢工,安源路矿工人罢工,京汉铁路工人罢工,省港工人罢工,A
1927年，蒋介石在上海制造了捕杀共产党员和革命群众的（   ）易,中山舰事件,整理党务案,四一二政变,七一五政变,C
1923年2月，中国共产党领导的工人罢工斗争是（   ）易,香港海员罢工,安源路矿工人罢工,京汉铁路工人罢工,省港工人罢工,C
中国共产党确定第一次国共合作和建立革命统一战线方针的会议是（   ）中,中共三大,中共四大,中共五大,中共六大,A
第一次国共合作建立后，全国范围大革命风暴兴起的标志是（   ）易,护法战争,五四运动,北伐战争,五卅运动,D
以第一次国共合作为基础的国民革命统一战线正式形成的标志是（   ）易,中共二大的召开,中共三大的召开,中国国民党一大的召开,中国国民党二大的召开,C
1922年，中共二大第一次明确提出了（   ）易,实现共产主义的最高纲领,新民主主义革命的总路线,土地革命的总路线,反帝反封建的民主革命纲领,D
1911年至1925年间建立的下列政权中，不具有革命性质的是（   ）中,南京临时政府,北京政府,湖北军政府,广州国民政府,B
中共二大制定民主革命纲领的依据（   ）易,中共的中心任务,中共的奋斗目标,中国的社会性质和革命性质,中国无产阶级的特点,C
中共二大提出了党的民主革命纲领表明（   ）易,党的宗旨发生了变化,党在实践中走向成熟,党在不断修正自己的错误,党对中国国情的认识加深,D
中共二大提出了资产阶级小资产阶级政党从没有采用过的革命方法是（   ）中,群众路线,统一战线,武装斗争,党的建设,A
国民革命后期，陈独秀右倾机会主义放弃无产阶级领导权，尤其是放弃了党对（   ）。中,农民的领导,资产阶级左翼的领导,革命武装的领导,小资产阶级的领导,C
1923年6月，中国共产党第三次全国代表大会集中讨论的问题是（   ）中,挽救革命失败的问题,工农联盟问题,无产阶级在民主革命中的领导权问题,国共合作，建立革命统一战线的问题,D
1927年3月，领导上海工人第三次武装起义的人是（   ）易,刘少奇,李大钊,毛泽东,周恩来,D
大革命时期的统一战线和抗日民族统一战线（   ）难,都有共同的政治纲领,均采取党内合作方式,全具有反帝反封建性质,皆有各阶级阶层广泛参加,D
中国共产党成立后，“中国革命的面貌焕然一新”，其“新”主要表现在（   ）难①以马克思主义为指导②以武装斗争为主要方法③提出彻底的反帝反封建的纲领④以社会主义、共产主义为远大目标,①③④,①②③④,①④,①③,A
1924年初召开的中国国民党“一大”（   ）难①主要讨论国民党改组问题②同意共产党员以个人身份加入国民党，实行党内合作③标志着革命统一战线的正式建立④国民大革命运动的开始,①③,①②③④,①②,②③,B
1924-1926年国民党的性质是（   ）中,民族资产阶级政党,工人、农民、小资产阶级、民族资产阶级政党,大地主大资产阶级政党,官僚资产阶级政党,B
大革命给中国共产党的最深刻的经验教训是必须（   ）中,警惕统一战线内部的野心家,和农民结成巩固的工农联盟,提出能团结多数的革命口号,独立自主地掌握革命的领导权,D
大革命中哪一城市的工人阶级接连举行了三次武装起义？（   ）易,天津,武汉,广州,上海,D
大革命开始时的革命根据地在何处？（   ）中,湖南,广东,广西,江西,B
1922年中共二大提出民主革命纲领，其主要内容是（   ）中①推翻帝国主义压迫②打倒军阀③统一中国④平均地权,①②④,①③④,①②③,①②③④,C
